ida,ieg,ips,ipp,inde,em_risco
7.0,9.75,3.76,6.875,7.156366666600001,True
9.6,10.0,8.76,8.125,9.2587,False
8.8,9.6,7.5,7.519999999999998,8.712,False
9.3,10.0,5.63,8.125,8.6625,False
9.166666666666666,9.649122807,9.375,9.375,9.437924561333332,False
1.5,8.5,8.76,5.0,4.909,True
6.9,9.5,3.76,4.375,6.8617,True
7.25,9.328063241,4.38,5.3125,7.291729314799999,False
4.3,6.7,2.52,6.25,5.267,True
7.0,9.7,7.52,6.25,7.8012,True
6.75,10.0,6.88,7.1875,7.61095,True
4.8,8.2,7.52,6.25,5.811,True
7.75,4.696969697,6.26,8.75,7.0235939394,True
7.3,9.5,7.52,7.5,8.2712,True
7.5,9.4,7.52,7.5,8.6492,False
3.75,9.0476190475,7.51,8.333333333,7.612057142800001,False
6.9,9.5,7.52,5.0,7.4722,True
8.1,9.5,2.52,5.0,6.24,True
6.75,6.1363636360000005,4.38,7.1875,6.5335560606000005,True
8.2,9.8,2.52,6.875,6.8225,True
8.5,9.090909091,6.26,7.8125,8.1096318182,True
6.5,9.2,5.6,7.464000000000004,7.498,True
6.3,9.4,2.52,6.25,6.724,False
6.5,8.445652174,2.51,7.1875,6.853080434800001,True
7.3,8.9,7.52,5.0,7.7322,False
4.7,8.6,2.52,3.75,6.0092,False
8.4,9.7,6.89,6.25,8.5082,False
8.8,9.7,4.39,6.875,8.4587,False
8.75,8.818181818,6.26,7.5,8.0345030302,True
8.7,9.8,7.52,7.5,8.8252,False
8.5,10.0,7.51,7.5,8.2072,True
8.1,9.4,7.52,7.5,8.6422,False
8.75,10.0,8.13,7.5,8.419200000000002,True
8.4,8.9,7.52,7.5,8.6718,False
8.8,10.0,7.52,7.5,8.9182,False
8.5,10.0,6.88,7.5,8.1942,True
9.1,9.5,6.89,7.5,8.8092,False
9.75,9.2954545455,6.26,7.5,8.191290909100001,True
5.9,7.8,7.5,7.729999999999997,7.323,True
5.1,8.1,5.0,7.34375,6.700775,True
8.3,9.1,2.52,6.25,6.989,False
7.5,9.5,6.89,7.5,7.8882,True
8.75,9.0454545455,6.26,7.5,8.035957575700001,True
8.3,9.6,6.89,7.5,8.8112,False
8.75,10.0,7.51,8.125,8.697700000000001,False
9.3,10.0,7.52,7.5,8.8042,True
9.25,10.0,7.51,8.125,8.8910333334,False
9.4,9.9,7.52,7.5,8.8142,True
9.5,10.0,7.51,8.4375,8.67895,True
6.8,9.5,7.52,6.875,8.5397,False
9.5,9.5454545455,6.26,7.5,8.2579575757,True
8.5,10.0,6.89,7.5,9.0912,False
6.5,9.7727272725,7.51,8.125,8.2852454545,False
6.5,8.1,7.52,6.5625,5.48225,True
6.0,2.7525252525,2.51,6.875,5.2212050505,True
9.4,9.8,3.77,8.125,8.4217,True
7.5,10.0,7.51,7.5,7.8661333334,True
9.5,9.8,3.77,7.5,8.8452,False
8.25,9.1007905135,5.635,8.125,8.425024769300002,False
6.7,9.5,7.5,8.389999999999995,8.109,True
8.5,9.7,9.4,9.11999999999999,9.442,False
7.7,9.6,7.52,8.59375,8.699408333,False
8.066666666666666,9.0,6.885,7.5,8.352033333333335,False
7.8,9.8,9.38,8.125,8.8947,False
8.5,9.318181818,8.13,8.125,8.802003030200002,False
7.5,8.7,3.77,6.25,7.3112,True
3.9,9.3,2.52,5.3125,5.97345,True
7.8,9.6,5.02,7.5,8.5242,False
5.0,9.7727272725,7.505,7.8125,8.0758287879,False
6.4,9.3,7.52,7.8125,8.140783333,False
6.0,8.75,7.51,7.5,7.6352,True
8.3,9.4,7.52,6.875,7.831033333,True
3.0,7.7794117645,7.51,6.875,6.3925823529,True
8.6,9.2,7.52,7.5,8.1922,False
9.3,9.6,7.52,8.125,8.962033333,False
8.75,8.9444444445,7.51,7.5,7.9400888889,True
7.9,9.0,7.52,8.125,8.479366667,False
4.75,8.14171123,7.51,7.1875,6.764292246,True
9.2,9.9,7.52,8.125,8.486033333,True
8.25,8.1666666665,7.51,6.875,7.722033333300001,True
6.6,5.7,5.6,7.800000000000002,6.645,True
7.4,7.4,6.89,7.8125,7.42395,True
7.333333333333333,7.476190476333334,5.635,7.875,7.426704761933335,True
8.9,8.8,7.52,8.75,7.801,False
7.5,8.674242424500001,7.51,7.916666667,8.1163818182,False
3.4,6.7,2.52,5.3125,5.59545,True
4.5,4.772727273,7.51,6.041666667,5.4552454547,True
6.3,9.4,7.52,5.625,7.0797,True
7.25,9.4736842105,7.51,8.125,7.697103508700001,True
7.9,8.5,6.89,6.25,7.7432,True
8.7,9.2,7.52,6.25,8.6912,False
8.4,8.4,7.52,7.5,8.5962,False
6.6,9.7,2.52,6.25,7.3882,True
2.75,7.3320158105,2.51,6.5625,5.5058531621,True
7.0,7.2,2.52,6.25,5.987,False
7.7,8.7,2.52,5.625,7.4967,False
2.75,8.697368421,2.51,5.9375,5.657357017600001,True
5.3,8.4,7.52,6.25,6.225,True
5.25,4.692513369,6.255,6.875,5.799702673800001,True
7.4,7.1,5.0,8.035999999999994,6.957,True
6.7,9.4,5.63,7.1875,7.375916667,True
7.5,8.769145085,7.51,7.8125,8.052279017,False
6.1,6.3,7.52,5.625,6.9647,False
8.25,7.6710526315,7.51,7.1875,7.7494938597,True
6.3,9.7,7.52,5.625,7.7407,False
6.0,8.6631016045,7.51,7.5,7.2838203209,True
8.4,9.7,3.14,7.5,8.5262,False
7.75,9.5227272725,7.51,7.8125,8.5209954545,False
7.3,9.9,7.52,7.5,8.8842,False
5.5,7.9545454545,7.51,8.125,7.688609090900001,False
5.0,5.6,7.52,5.625,6.5207,False
7.0,4.598930481,7.51,7.1875,6.4727360962,True
5.4,8.9,7.52,5.625,7.1837,False
4.75,7.005347594,7.51,7.1875,6.587019518800001,True
6.8,10.0,3.77,7.5,7.7792,True
7.0,9.7727272725,7.51,8.333333333,7.7830787878,True
6.4,9.7,3.77,7.5,7.5982,True
6.5,9.318181818,7.51,8.333333333,7.9921696969,False
9.8,10.0,7.52,8.75,9.3712,False
8.75,10.0,7.51,8.541666667,8.8733666667,False
8.8,9.8,7.52,8.75,9.1312,False
6.75,9.4736842105,7.51,8.125,7.7244368421,True
8.5,9.7,8.1,8.443999999999985,8.941,False
7.483333333333333,9.931666667,6.2575,7.5,8.275550000066668,False
9.0,8.8,7.52,8.75,8.8872,False
8.0,9.7368421055,7.51,7.8125,7.9298184211,True
7.8,8.2,2.52,5.625,7.3747,False
8.5,8.5833333335,2.51,7.5,7.075466666700001,True
7.5,7.9,7.52,8.125,8.3847,False
7.7,8.4,7.52,8.75,8.6712,False
8.7,9.6,7.52,9.375,9.1737,False
8.5,9.75,7.51,9.375,8.338700000000001,True
9.4,9.8,7.52,9.375,7.9535,True
8.5,10.0,7.51,8.75,8.3422,True
6.5,10.0,7.52,8.125,8.5477,False
9.2,9.6,7.52,9.375,9.3237,False
7.5,10.0,9.38,8.75,8.3792,True
4.2,8.4,7.52,6.25,6.7372,True
7.75,9.5445134575,7.51,8.125,8.0056026915,True
5.4,10.0,7.52,7.5,7.9742,True
5.0,8.8833992095,5.63,8.125,7.051379841899999,True
7.7,9.6,8.1,9.04399999999999,8.921,False
7.2,9.6,2.52,8.75,7.289333333,True
8.0,9.666666666666666,6.26,8.375,8.637033333333335,False
6.3,8.4,2.52,6.25,6.6112,True
5.0,10.0,7.52,5.0,7.6872,False
8.75,9.25,5.01,8.125,7.746700000000001,True
7.1,8.9,2.52,5.625,6.8547,True
8.0,9.4,7.52,7.5,8.9172,False
8.0,10.0,7.51,8.958333333,8.965033333300001,False
7.5,7.6,7.52,5.625,7.0687,True
9.0,7.25,7.51,8.75,7.8262,True
7.9,9.2,7.52,6.875,8.0777,False
8.75,9.511904762,2.51,7.5,7.4195809524,True
9.3,9.4,7.52,7.5,8.5822,False
4.5,8.7976190475,2.51,7.5,6.677723809500001,True
3.3,7.9,7.52,4.375,6.3457,False
4.5,7.619047619,7.51,5.625,6.053509523800001,True
0.0,7.6,7.52,6.875,6.5277,False
8.9,8.1,7.52,6.25,8.0172,False
6.5,8.7857142855,7.51,6.25,7.1323428571,True
4.8,6.6,7.5,6.895999999999996,6.308,True
9.3,10.0,7.52,7.5,8.8862,False
7.0,9.023809524,7.51,6.875,7.693461904800001,True
8.4,9.7,7.52,7.5,8.8902,False
4.0,9.0357142855,2.51,6.25,6.4483428571,True
9.0,9.2,3.77,7.1875,8.37095,False
8.5,9.545454545,6.26,8.333333333,8.853624242300002,False
8.3,8.8,3.14,6.5625,7.54005,False
8.5,6.85770751,6.26,8.125,7.961241502000001,False
7.7,8.3,3.14,7.1875,6.82375,False
7.75,8.8833992095,6.26,8.125,8.2823798419,False
7.8,8.8,3.14,6.875,7.1297,True
5.75,6.904761905,7.51,8.125,6.245452381,True
7.8,7.5,7.52,7.5,7.7312,True
3.25,6.017786561,6.885,7.083333333,6.1175906455,True
9.1,9.3,7.52,7.5,9.1672,False
9.3,9.8,7.52,7.5,9.2902,False
10.0,10.0,6.26,9.53125,9.531325,False
7.7,9.6,7.52,6.875,8.6677,False
9.5,9.7368421055,7.51,7.8125,8.379818421100001,True
6.7,7.8,6.9,8.299999999999992,7.54,True
6.4,8.9,7.52,7.65625,7.610791667,True
6.3,10.0,7.52,5.625,7.0847,True
3.0,8.095238095,7.51,7.5,5.286047619,True
6.2,8.7,2.52,5.3125,5.99625,True
5.5,8.8923395445,6.26,5.9375,6.529417908900001,True
8.7,9.2,7.52,7.5,8.4742,True
8.5,9.8,7.52,7.5,8.6142,True
7.5,9.761904762,7.51,8.125,8.375080952400001,False
7.2,9.4,7.52,6.875,7.7997,True
7.25,8.333333332999999,7.51,7.96875,7.548241666600001,True
4.7,8.2,6.27,5.0,6.4832,True
2.25,6.4772727275,7.51,8.75,6.1376545455,True
5.0,10.0,7.52,6.5625,7.44345,True
9.0,8.568181818,7.51,8.125,7.9943363636,True
6.5,8.0,7.52,5.625,7.1347,True
4.75,3.5714285715,7.51,5.78125,5.442610714300001,True
8.3,9.7,7.52,7.5,8.4942,True
7.75,8.8095238095,7.51,8.4375,7.8403547619,True
5.5,9.7,7.52,6.25,7.7692,False
7.25,7.863636363499999,7.51,8.125,7.453427272700001,True
6.9,8.8,5.0,8.195999999999994,7.468,False
9.4,8.1,7.52,9.375,8.9977,False
6.9,6.4,3.77,5.625,7.0169,False
6.75,7.909090909,7.51,7.5,6.8916181818,True
6.0,9.1,3.77,6.875,7.5427,False
6.75,8.3863636365,7.51,8.75,7.537472727300001,True
5.2,8.6,3.77,7.1875,5.82875,True
3.75,9.318181818,7.51,7.5,6.9318363636,True
8.8,9.1,3.77,7.5,8.4752,False
6.5,9.2826086955,7.51,7.5,7.6077217391,True
6.5,9.2,7.52,5.625,7.7803,False
8.0,7.708333333500001,5.01,6.875,7.1463666667000005,True
8.6,9.2,6.27,5.9375,8.39895,False
5.8,7.4,5.02,5.625,7.1717,False
7.0,7.291666666499999,6.26,6.875,7.188033333300001,True
8.6,9.8,3.77,5.625,8.3877,False
6.5,9.5,6.26,6.875,7.4637,True
6.0,9.6,6.27,5.625,8.1617,False
8.25,9.5227272725,7.51,8.125,8.0352454545,True
8.5,10.0,9.4,9.00599999999999,9.354,False
8.9,9.546,7.1975,7.5,8.617450000000002,False
6.3,9.8,5.02,5.625,7.1425,False
6.25,9.058441558,7.51,7.5,7.946388311600001,False
5.8,9.1,2.52,5.625,7.5367,False
6.0,7.010869565,6.26,6.25,6.6513739130000005,True
8.6,9.1,2.52,5.625,7.1215,False
8.25,8.365800865499999,7.51,6.875,8.119860173100001,False
8.8,9.9,2.52,6.25,8.3502,False
8.3,9.8,7.52,6.875,8.8177,False
7.0,9.761904762,7.51,8.125,8.475080952400003,False
6.8,9.3,2.52,5.625,7.6247,False
7.5,10.0,6.26,7.5,8.2432,False
8.3,9.1,2.52,5.625,8.0107,False
8.5,9.2965367965,6.26,7.083333333,8.2603406926,False
7.3,9.8,6.27,6.875,7.6765,False
7.5,9.0692640695,7.51,7.708333333,8.3028861472,False
8.5,8.1,7.52,6.25,7.9568,True
7.75,10.0,7.51,8.333333333,8.1765333333,True
8.3,8.1,2.52,7.5,7.7242,True
6.0,7.857142856999999,6.26,7.1875,7.3743785714,False
5.0,6.3,7.5,6.014000000000008,6.158,True
4.5,8.3,5.63,7.8125,6.68045,True
7.8,8.5,7.52,7.5,7.254,True
8.0,7.5,7.51,8.4375,7.812283333400001,True
7.7,9.1,3.14,6.875,7.7687,True
6.5,8.181818182,6.26,7.5,7.057230303000001,True
8.0,8.2,3.14,5.0,7.2722,True
8.6,9.8,3.77,7.5,8.7592,False
6.0,9.4,3.77,5.625,7.4127,False
8.25,9.5326086955,6.88,6.875,7.7982217391,True
5.1,7.9,3.77,6.25,6.4782,True
2.0,5.3896103895,5.635,7.1875,5.110372077899999,True
8.6,9.2,3.77,7.5,8.1892,True
7.1,8.7,3.77,5.625,7.5687,False
7.9,9.3,3.77,7.5,7.9752,True
8.3,9.4,3.77,7.5,8.0352,True
